기준 일자,정류소 명,정류소 번호,정류소아이디,권역,엑스좌표,위도,와이좌표,경도
2021-07-23,신비마을아파트,37164,163000164,미추홀구,172878.0561,126.6943188,437515.535,37.43938471
2021-07-23,신비마을아파트(112동),37171,163000171,미추홀구,172895.6158,126.6945156,437559.0551,37.43977734
2021-07-23,신사동,31065,121000065,코드정보 없음,201676.3358,127.0197511,446408.267,37.51990617
2021-07-23,신사동,32042,122000042,코드정보 없음,201727.7076,127.0203322,446386.3337,37.51970846
2021-07-23,신사역,32041,122000041,코드정보 없음,201821.67,127.021394,445944.772,37.51572983
2021-07-23,신사역,31066,121000066,코드정보 없음,201774.1532,127.0208568,446057.0732,37.51674175
2021-07-23,신사중학교,32024,122000024,코드정보 없음,201858.842,127.0218173,447123.266,37.52634794
2021-07-23,신삼1리마을회관,43791,169000791,강화군,147428.1474,126.4041995,473038.9301,37.75833018
2021-07-23,신삼1리마을회관,43405,169000405,강화군,147435.0623,126.4042787,473029.1229,37.75824223
2021-07-23,신삼2리마을회관,43825,169000825,강화군,146736.3691,126.3963786,472643.0979,37.75472405
2021-07-23,신삼2리마을회관,43400,169000400,강화군,146739.6892,126.3964381,472345.9652,37.75204735
2021-07-23,신삼리입구,43606,169000606,강화군,146030.1146,126.3883766,472484.6615,37.75325527
2021-07-23,신삼리입구,43801,169000801,강화군,146018.7879,126.3882477,472490.2594,37.75330503
2021-07-23,신상교,40904,166000904,부평구,177982.7942,126.7517352,446362.2255,37.51922864
2021-07-23,신상교,40903,166000903,부평구,178021.7132,126.7521761,446340.4612,37.51903348
2021-07-23,신선지입구,90347,169001347,강화군,147884.3524,126.4096665,468994.0061,37.72191504
2021-07-23,신선지입구,90346,169001346,강화군,147888.5177,126.409714,468989.6685,37.7218762
2021-07-23,신선초등학교,35089,161000089,중구,166871.3139,126.626382,438924.4596,37.45188308
2021-07-23,신선초등학교,35086,161000086,중구,166807.8521,126.6256663,438892.7537,37.45159513
2021-07-23,신선초등학교앞,37055,163000055,미추홀구,167161.0082,126.629655,438946.7807,37.45209453
2021-07-23,신설동,35013,161000013,중구,145563.7777,126.3856001,438693.2931,37.44879078
2021-07-23,신설동,35014,161000014,중구,145550.0195,126.3854434,438709.4769,37.44893578
2021-07-23,신설동,35416,161000416,중구,146656.5408,126.3979625,438505.0741,37.44715872
2021-07-23,신설동,35413,161000413,중구,146665.6563,126.398064,438525.45,37.44734282
2021-07-23,신설동(3거리),35018,161000018,중구,146484.5252,126.3960218,438462.6792,37.44676682
2021-07-23,신설동(3거리),35019,161000019,중구,146421.8585,126.395311,438498.1655,37.4470829
2021-07-23,신설동역,15020,105000020,코드정보 없음,202214.3973,127.0258567,452953.537,37.57887738
2021-07-23,신설동전철역,10024,100000024,코드정보 없음,201797.899,127.0211413,452785.298,37.57736245
2021-07-23,신설동전철역,10025,100000025,코드정보 없음,201868.1247,127.0219362,452781.0317,37.57732387
2021-07-23,신성교통차고지,77018,229000018,코드정보 없음,180536.412,126.7798807,474060.7061,37.76884117
2021-07-23,신성교통차고지,77027,229000027,코드정보 없음,180537.4122,126.7798925,474042.7062,37.76867902
2021-07-23,신성교통차고지,77001,229000001,코드정보 없음,180537.4122,126.7798925,474042.7062,37.76867902
2021-07-23,신성미소지움,40649,166000649,부평구,176868.6181,126.7391409,446080.4289,37.51666237
2021-07-23,신성미소지움,40643,166000643,부평구,176891.6931,126.7394052,445976.0466,37.51572248
2021-07-23,신성미소지움,40102,166000102,부평구,174868.7881,126.7166413,442545.9744,37.48476496
2021-07-23,신성미소지움,40099,166000099,부평구,174836.9993,126.7162839,442487.3816,37.48423618
2021-07-23,신성미소지움후문,40660,166000660,부평구,177159.3335,126.7424284,446107.92,37.51691732
2021-07-23,신성성결교회(올림피아병원),39355,165000355,남동구,175129.0532,126.7196888,439449.6628,37.45687449
2021-07-23,신세계마트,37552,163000552,미추홀구,169971.2233,126.6614027,439235.6399,37.45479278
2021-07-23,신세계마트,37551,163000551,미추홀구,170020.928,126.6619644,439237.4535,37.45481074
2021-07-23,신세계백화점,28004,118000004,코드정보 없음,191708.2377,126.9069936,446383.8451,37.51964972
2021-07-23,신세계백화점,28051,118000051,코드정보 없음,191690.8978,126.9067968,446433.1413,37.52009371
2021-07-23,신세계백화점,28056,118000056,코드정보 없음,191669.8607,126.9065575,446553.4521,37.52117752
2021-07-23,신세계백화점,28059,118000059,코드정보 없음,191691.5118,126.906803,446500.2844,37.52069868
2021-07-23,신세계백화점,28026,118000026,코드정보 없음,191716.4887,126.9070862,446446.2363,37.52021193
2021-07-23,신세계백화점,28006,118000006,코드정보 없음,191712,126.9070353,446456.8,37.52030707
2021-07-23,신세계백화점(인천터미널),37258,163000258,미추홀구,173590.4452,126.7023425,438239.8722,37.4459316
2021-07-23,신세계백화점(인천터미널),37263,163000263,미추홀구,173608.9168,126.7025513,438237.6676,37.44591227
2021-07-23,신세계백화점(인천터미널),37261,163000261,미추홀구,173602.6129,126.70248,438238.51,37.44591968
2021-07-23,신세계백화점(인천터미널),37260,163000260,미추홀구,173597.16,126.7024184,438238.7756,37.44592192
2021-07-23,신세계백화점(인천터미널),37259,163000259,미추홀구,173591.741,126.7023571,438239.6152,37.44592932
2021-07-23,신세계아파트,39383,165000383,남동구,175152.8444,126.7199516,439628.885,37.45848991
2021-07-23,신세계장례식장,42615,168000615,서구,169961.1998,126.6608337,450374.7356,37.55515371
2021-07-23,신세계장례식장,42614,168000614,서구,169960.2945,126.660822,450409.1347,37.55546361
2021-07-23,신세계프리미엄아울렛,25975,224001004,기타,,0,,0
2021-07-23,신세계프리미엄아울렛,25967,224000996,기타,,0,,0
2021-07-23,신송고등학교,38023,164000023,연수구,169718.6551,126.6588384,432169.7894,37.39112161
2021-07-23,신송고등학교,38024,164000024,연수구,169728.3233,126.6589467,432191.796,37.39132021
2021-07-23,신송중학교,38387,164000387,연수구,169733.0531,126.6589957,432299.1818,37.39228791
2021-07-23,신아공업,39531,165000531,남동구,173584.9548,126.7024111,434594.2879,37.41308483
2021-07-23,신안실크밸리,42723,168000723,서구,173002.1091,126.695089,454674.2498,37.59398551
2021-07-23,신안실크밸리,42724,168000724,서구,173022.0075,126.6953144,454674.1828,37.59398549
2021-07-23,신안실크밸리,35221,232000019,기타,,0,,0
2021-07-23,신안실크밸리,35220,232000020,기타,,0,,0
2021-07-23,신안싱크밸리,80015,232000015,코드정보 없음,173321.7988,126.6985861,458034.7306,37.62427175
2021-07-23,신안싱크밸리,80014,232000014,코드정보 없음,173294.7734,126.6982794,458051.0854,37.62441832
2021-07-23,신안아파트,80051,232000051,코드정보 없음,175499.3904,126.72331,456332.6092,37.60899689
2021-07-23,신안아파트,80050,232000050,코드정보 없음,175482.4468,126.723118,456334.6298,37.60901464
2021-07-23,신안인스빌,70136,224000136,코드정보 없음,183284.0247,126.8120849,429480.7425,37.36723763
2021-07-23,신안인스빌,70131,224000131,코드정보 없음,183268.5695,126.8119104,429484.6283,37.36727236
2021-07-23,신양초교,80274,232000274,코드정보 없음,167825.4613,126.6361551,461921.1243,37.6591103
2021-07-23,신연수(풍림아파트),38339,164000339,연수구,172641.771,126.6917342,435215.0119,37.41865011
2021-07-23,신연수(풍림아파트),38240,164000240,연수구,172639.2167,126.691707,435171.2481,37.41825573
2021-07-23,신연수역(1번출구),38263,164000263,연수구,172899.6437,126.6946485,435183.2474,37.41837151
2021-07-23,신연수역(2번출구),38231,164000231,연수구,172804.4392,126.6935769,435076.5938,37.41740777
2021-07-23,신연수역(3번출구),38228,164000228,연수구,172771.9946,126.6932094,435104.0778,37.41765444
2021-07-23,신영아파트.초당마을,80087,232000087,코드정보 없음,170676.7977,126.6685295,460407.7074,37.64557067
2021-07-23,신영약국,40178,166000178,부평구,173742.2906,126.7038512,444042.5923,37.49821791
2021-07-23,신영자동차,40561,166000561,부평구,172830.8957,126.6934474,446670.6719,37.52187008
2021-07-23,신영자동차(종점),40556,166000556,부평구,172871.962,126.6939123,446661.4454,37.52178816
2021-07-23,신영증권.더스테이트.유베이스,55179,210000179,코드정보 없음,180335.143,126.7783979,444359.8503,37.50124071
2021-07-23,신오류주유소,26008,116000008,코드정보 없음,185801.8529,126.8402302,443880.7417,37.49702454
2021-07-23,신왕마을,43718,169000718,강화군,155735.6801,126.4984788,472893.6745,37.75746161
2021-07-23,신왕마을,43203,169000203,강화군,155728.4408,126.4983961,472903.2474,37.7575475
2021-07-23,신용산역,12001,102000001,코드정보 없음,197010.9129,126.9669717,447534.7935,37.53005247
2021-07-23,신용산역,12002,102000002,코드정보 없음,197051.316,126.9674285,447606.5454,37.53069909
2021-07-23,신원기술,39130,165000130,남동구,174249.4097,126.7099108,434759.7433,37.41459433
2021-07-23,신원당마을7단지,63018,218000018,코드정보 없음,185292.5268,126.834114,461580.9291,37.65649225
2021-07-23,신원당마을7단지,63036,218000036,코드정보 없음,185300.5722,126.834204,461636.8882,37.65699656
2021-07-23,신원아침도시오피스텔(홈플러스),39836,165000836,남동구,172558.8319,126.6905885,440818.7357,37.46913688
2021-07-23,신월5동주민센터신월중학교,24005,114000005,코드정보 없음,184774.0444,126.8285035,448877.4141,37.54202771
2021-07-23,신월6동주민센터신월중학교,24006,114000006,코드정보 없음,184753.5336,126.8282708,448903.7805,37.54226493
2021-07-23,신월IC(미정차),24040,277103843,코드정보 없음,185370,126.8352777,447331,37.52810436
2021-07-23,신월IC(미정차),24041,277103844,코드정보 없음,185434,126.8360009,447375,37.52850182
2021-07-23,신일교회,39529,165000529,남동구,177539.6252,126.7469997,437284.5923,37.43742908
2021-07-23,신일상호금고,40252,166000252,부평구,176009.8606,126.7295059,443676.2955,37.49497945
2021-07-23,신일상호금고,40249,166000249,부평구,175988.5108,126.7292648,443664.7631,37.49487498
2021-07-23,신일아파트,80216,232000216,코드정보 없음,166720.6277,126.6235115,464609.4559,37.68329146
2021-07-23,신일아파트,35097,232000375,기타,,0,,0
2021-07-23,신정1리마을회관,43300,169000300,강화군,155926.0943,126.5008564,469321.2568,37.72528593
2021-07-23,신정1리마을회관,43737,169000737,강화군,155916.0402,126.5007419,469327.8055,37.72534445
2021-07-23,신정교입구,24039,114000039,코드정보 없음,188770.2,126.8737552,446634,37.52187232
2021-07-23,신정교입구,24024,114000024,코드정보 없음,188793.5,126.8740186,446645,37.52197172
2021-07-23,신정삼거리,90111,169001111,강화군,156375.0263,126.5059351,469542.5213,37.72730089
2021-07-23,신정삼거리,90112,169001112,강화군,156378.4275,126.5059738,469541.0097,37.72728743
2021-07-23,신정중학교,38555,164000555,연수구,168535.6685,126.6454232,433498.9705,37.40305803
2021-07-23,신정중학교,38459,164000459,연수구,168518.9384,126.6452351,433478.8686,37.40287634
2021-07-23,신중동역.원미경찰서.롯데백화점,55178,210000178,코드정보 없음,180279.419,126.7777602,444640.1113,37.50376464
2021-07-23,신중동역.원미경찰서.롯데백화점,55177,210000177,코드정보 없음,180226.4718,126.7771599,444696.3366,37.50427009
2021-07-23,신중동역4번출구.롯데백화점,55226,210000163,코드정보 없음,179847.2061,126.7728721,444641.4307,37.50376717
2021-07-23,신중동역4번출구.롯데백화점.홈플러스중,55067,210000067,코드정보 없음,179914.5201,126.7736251,444944.0953,37.50649562
2021-07-23,신중동역5번출구.중흥중학교,55071,210000105,코드정보 없음,180075.2701,126.775447,444801.1243,37.50521096
2021-07-23,신중동역6번출구.중흥중학교,55072,210000168,코드정보 없음,180107.1017,126.7758061,444833.9208,37.50550714
2021-07-23,신지동마을회관,43740,169000740,강화군,155492.0415,126.4959459,469112.3496,37.72338282
2021-07-23,신지동마을회관,43303,169000303,강화군,155492.4098,126.4959508,469100.3474,37.7232747
2021-07-23,신진아파트,41360,167000360,계양구,174395.116,126.7111135,447483.4857,37.52923822
2021-07-23,신진아파트,41107,167000107,계양구,176356.2648,126.7333007,447471.1441,37.52917949
2021-07-23,신진아파트,41397,167000397,계양구,176290.5768,126.7325467,447805.6055,37.53219125
2021-07-23,신창아파트,37464,163000464,미추홀구,168254.5492,126.6420528,438035.8159,37.44392508
2021-07-23,신창아파트,37010,163000010,미추홀구,168252.4986,126.6420279,438076.5356,37.44429189
2021-07-23,신창아파트,37531,163000531,미추홀구,168220.4078,126.6416506,438415.3985,37.4473439
2021-07-23,신창아파트,37530,163000530,미추홀구,168228.6905,126.6417435,438432.7,37.44750007
2021-07-23,신천IC(미정차),70180,224000180,코드정보 없음,180682.3957,126.7825236,436806.3805,37.4331915
2021-07-23,신천IC(미정차),70214,277103197,코드정보 없음,180681.0713,126.7825081,436827.5489,37.4333822
2021-07-23,신천IC(미정차),70200,277103196,코드정보 없음,180597.0986,126.7815592,436829.1524,37.43339489
2021-07-23,신천IC진입(미정차),70182,224000182,코드정보 없음,180318.2141,126.7784137,436624.4144,37.43154429
2021-07-23,신천IC출입(미정차),70225,224000225,코드정보 없음,180315.7692,126.7783855,436643.9709,37.43172044
2021-07-23,신천동,70049,224000446,코드정보 없음,180362.6809,126.7788845,437807.4493,37.4422044
2021-07-23,신천동,70048,224000440,코드정보 없음,180530.6478,126.7807828,437795.9504,37.44210435
2021-07-23,신천사거리,70145,224000145,코드정보 없음,180884.47,126.7847769,437954.75,37.44354254
2021-07-23,신천사거리,70144,224000144,코드정보 없음,180899.64,126.7849474,437993.45,37.44389154
2021-07-23,신천사거리,70179,224000179,코드정보 없음,181349.987,126.7900421,437771.0236,37.44189669
2021-07-23,신천삼거리,70146,224000146,코드정보 없음,181369.78,126.7902668,437729.87,37.4415263
2021-07-23,신천삼거리,70013,224000546,코드정보 없음,180753.6456,126.7833034,437768.9994,37.44186621
2021-07-23,신천삼거리,70014,224000557,코드정보 없음,180829.1455,126.7841566,437767.7054,37.44185612
2021-07-23,신천삼거리,70147,224000147,코드정보 없음,181347.08,126.7900094,437765.24,37.44184452
2021-07-23,신천역,33012,123000012,코드정보 없음,207330.46,127.0837041,445831.34,37.5146809
2021-07-23,신천역.문화의거리,70174,224000445,코드정보 없음,181132.876,126.7875921,437638.0552,37.44069423
2021-07-23,신천역.문화의거리,25364,224000299,기타,181101.3459,126.7872362,437623.7824,37.44056499
2021-07-23,신천역4번출구,33002,123000002,코드정보 없음,207468.1368,127.0852609,445781.1395,37.5142275
2021-07-23,신천연합병원,70175,224000315,코드정보 없음,181278.5726,126.7892308,437940.1328,37.44341892
2021-07-23,신천연합병원,70231,224000300,코드정보 없음,181284.5795,126.7892968,438013.9372,37.44408402
2021-07-23,신촌,43459,169000459,강화군,147462.3097,126.4043738,475983.7774,37.78486251
2021-07-23,신촌,43800,169000800,강화군,153634.3466,126.4744361,475988.7696,37.78524172
2021-07-23,신촌,43146,169000146,강화군,158166.046,126.526845,459194.1231,37.63415169
2021-07-23,신촌,43510,169000510,강화군,158163.4113,126.5268142,459210.7793,37.63430163
2021-07-23,신촌,43753,169000753,강화군,147468.6229,126.4044448,475993.9808,37.78495479
2021-07-23,신촌,43432,169000432,강화군,153645.2898,126.4745604,475987.6547,37.78523223
2021-07-23,신촌교회,40114,166000114,부평구,174427.4585,126.7116308,443139.8688,37.49010375
2021-07-23,신촌기차역,22019,112000019,코드정보 없음,195005.6558,126.9442584,451466.1293,37.56546464
2021-07-23,신촌로타리,23051,113000051,코드정보 없음,194242.3,126.9356257,450507.6,37.55682389
2021-07-23,신촌로터리,23016,113000016,코드정보 없음,194679.3912,126.9405711,450704.4099,37.55859979
2021-07-23,신촌마을입구,90201,169001201,강화군,153948.4538,126.4788604,462436.1298,37.66315828
2021-07-23,신촌마을입구,90202,169001202,강화군,153932.4538,126.4786801,462420.1298,37.66301332
2021-07-23,신촌사료,42418,168000418,서구,170167.5947,126.662954,455657.2959,37.60275476
2021-07-23,신촌사료,42416,168000416,서구,170208.5952,126.6634203,455607.797,37.60231012
2021-07-23,신촌역,23022,113000022,코드정보 없음,194536.8783,126.9389586,450648.9389,37.55809916
2021-07-23,신촌역,23014,113000014,코드정보 없음,194597.3075,126.9396423,450670.5544,37.55829427
2021-07-23,신촌역,22004,112000004,코드정보 없음,194531.4756,126.9388971,450683.3409,37.55840908
2021-07-23,신촌역,22005,112000005,코드정보 없음,194586.2258,126.9395166,450705.8924,37.5586126
2021-07-23,신촌역2호선,22052,112900226,코드정보 없음,194614.9404,126.9398436,450437.9445,37.55619858
2021-07-23,신촌오거리.2호선신촌역,23035,113000419,코드정보 없음,194624.1547,126.939948,450416.9081,37.5560091
2021-07-23,신촌오거리.2호선신촌역,22014,113000417,코드정보 없음,194499.431,126.9385367,450386.3866,37.55573336
2021-07-23,신촌오거리.현대백화점,23034,113000420,코드정보 없음,194238.3027,126.9355816,450366.4157,37.55555181
2021-07-23,신촌오거리.현대백화점,22013,113000416,코드정보 없음,194161.4337,126.9347113,450416.5312,37.55600286
2021-07-23,신촌전철역,23073,113000073,코드정보 없음,194236.3561,126.935557,450687.4784,37.55844454
2021-07-23,신촌전철역.그랜드마트,22001,112000001,코드정보 없음,194313.1,126.9364259,450651.3,37.55811906
2021-07-23,신촌초등학교,40096,166000096,부평구,174071.3884,126.7076061,443097.1228,37.48970867
2021-07-23,신촌초등학교,40098,166000098,부평구,173983.6496,126.706624,442817.6411,37.4871881
2021-07-23,신촌현대아파트,40104,166000104,부평구,174176.7908,126.7087962,443146.6192,37.49015758
2021-07-23,신태양아파트,37408,163000408,미추홀구,170978.5904,126.6727321,440647.6876,37.4675474
2021-07-23,신태양아파트,37406,163000406,미추홀구,170891.5015,126.6717463,440682.5521,37.46785878
2021-07-23,신트리공원,40501,166000501,부평구,175810.5174,126.7272064,445051.869,37.50736799
2021-07-23,신트리공원,40496,166000496,부평구,175756.9758,126.7266017,445025.0295,37.50712476
2021-07-23,신트리공원,40472,166000472,부평구,175680.3039,126.7257401,444857.8127,37.50561614
2021-07-23,신포동행정복지센터,35153,161000153,중구,166802.329,126.6255114,440942.8612,37.4700661
2021-07-23,신포동행정복지센터,35154,161000154,중구,166848.0174,126.6260266,440969.9588,37.47031189
2021-07-23,신포사거리,35791,161000791,중구,,0,,0
2021-07-23,신포시장,35161,161000161,중구,167082.8469,126.6286645,441341.6032,37.47366875
2021-07-23,신포시장,35164,161000164,중구,167093.9532,126.6287891,441364.5486,37.47387588
2021-07-23,신포시장,35171,161000171,중구,167121.902,126.6291026,441418.9011,37.47436658
2021-07-23,신포시장,35162,161000162,중구,167085.9286,126.6286991,441346.7245,37.473715
2021-07-23,신포시장,35165,161000165,중구,167098.5305,126.6288404,441373.2159,37.47395413
2021-07-23,신포시장,35254,161000254,중구,167032.919,126.6281121,441075.2106,37.47126681
2021-07-23,신포시장,35160,161000160,중구,167032.7281,126.6281126,441015.7805,37.47073135
2021-07-23,신포역,35149,161000149,중구,166887.1291,126.6264734,440865.352,37.4693708
2021-07-23,신포역,35150,161000150,중구,166913.4054,126.6267709,440855.7268,37.46928502
2021-07-23,신포역(수인선),35792,161000792,중구,,0,,0
2021-07-23,신포역(수인선),35796,161000796,중구,,0,,0
2021-07-23,신포입구,43491,169000491,강화군,146414.914,126.3923644,477605.7075,37.79941367
2021-07-23,신포입구,43842,169000842,강화군,146473.2941,126.393004,477919.7413,37.80224623
2021-07-23,신한다이아몬드,39561,165000561,남동구,174367.4241,126.7112389,434902.6388,37.4158851
2021-07-23,신한빌딩,39901,165000901,남동구,177832.1638,126.7503499,435801.9328,37.42407737
2021-07-23,신한시스템,39559,165000559,남동구,174465.7617,126.7123316,435427.4082,37.42061599
2021-07-23,신한아파트,41407,167000407,계양구,174372.8056,126.7108447,447952.6633,37.53346481
2021-07-23,신한은행남동센터,92042,165001042,남동구,,0,,0
2021-07-23,신한일전기,39034,165000034,남동구,172813.4971,126.6937645,432763.6208,37.39656815
2021-07-23,신한일전기,56060,211000060,코드정보 없음,179112.9302,126.7646292,442489.9488,37.48436613
2021-07-23,신현119안전센터,42600,168000600,서구,170990.885,126.6726664,445830.7799,37.51424669
2021-07-23,신현119안전센터,42596,168000596,서구,171011.02,126.6728926,445871.4451,37.51461371
2021-07-23,신현노인회관,43279,169000279,강화군,156316.6262,126.5057017,462394.9957,37.66290355
2021-07-23,신현노인회관,43527,169000527,강화군,156311.0333,126.5056378,462403.9406,37.66298387
2021-07-23,신현리입구,90062,169001062,강화군,155245.2357,126.4935713,462203.2908,37.66112474
2021-07-23,신현북초등학교,42208,168000208,서구,170507.6585,126.6671853,446216.3419,37.51770519
2021-07-23,신현북초등학교,42211,168000211,서구,170561.9106,126.6677983,446232.4416,37.51785198
2021-07-23,신현북초등학교,42210,168000210,서구,170560.853,126.667787,446214.4202,37.51768957
2021-07-23,신현북초등학교,42209,168000209,서구,170500.6948,126.6671057,446235.1952,37.51787483
2021-07-23,신현쇼핑,42220,168000220,서구,171039.1651,126.6731896,446411.2243,37.5194779
2021-07-23,신현쇼핑,42217,168000217,서구,171011.7222,126.6728848,446269.7703,37.51820257
2021-07-23,신현여자중학교후문,42214,168000214,서구,170100.984,126.6625798,446349.2292,37.51888936
2021-07-23,신현여자중학교후문,42680,168000680,서구,170066.1145,126.6621853,446350.9252,37.51890351
2021-07-23,신현중앙시장,89204,168001204,서구,171134.871,126.674269,446493.2689,37.52022011
2021-07-23,신현중앙시장,89203,168001203,서구,171135.9483,126.6742806,446506.7353,37.52034148
2021-07-23,신현중학교,42205,168000205,서구,170176.1948,126.6634346,446249.0183,37.51798892
2021-07-23,신현초등학교,42179,168000179,서구,170853.9215,126.6711202,445757.8472,37.51358526
2021-07-23,신현초등학교,42178,168000178,서구,170801.1327,126.6705237,445742.9961,37.51344978
2021-07-23,신현파출소,42195,168000195,서구,171058.5399,126.6734192,446147.9998,37.51710691
2021-07-23,신현파출소,42193,168000193,서구,171057.88,126.6734124,446130.3635,37.51694799
2021-07-23,신현파출소,42198,168000198,서구,171077.8222,126.6736364,446170.6461,37.51731155
2021-07-23,신현파출소,42197,168000197,서구,171077.8508,126.6736369,446165.953,37.51726927
2021-07-23,신현파출소,42201,168000201,서구,171078.8511,126.6736474,446186.3121,37.51745273
2021-07-23,신현파출소,42199,168000199,서구,171078.7396,126.6736465,446178.3072,37.51738061
2021-07-23,신현파출소,42196,168000196,서구,171077.862,126.6736372,446161.7361,37.51723128
2021-07-23,신현파출소,42194,168000194,서구,171058.5673,126.6734195,446146.746,37.51709561
2021-07-23,신현파출소,42191,168000191,서구,171057.3927,126.6734074,446117.4165,37.51683132
2021-07-23,신협,39513,165000513,남동구,176764.0888,126.738365,433214.4326,37.40073767
2021-07-23,신화동,44039,170000039,옹진군,,0,,0
2021-07-23,신화병원,28038,118000038,코드정보 없음,191647.6501,126.9062981,447266.1098,37.52759832
2021-07-23,신화병원,28037,118000037,코드정보 없음,191622.8548,126.9060178,447248.1094,37.52743591
2021-07-23,신화빌라,42626,168000626,서구,171389.336,126.6771649,446046.2839,37.5162008
2021-07-23,신화슈퍼,89314,168001314,서구,170688.868,126.6687746,457711.6527,37.6212806
2021-07-23,신화슈퍼,89326,168001326,서구,170697.546,126.6688722,457729.6761,37.62144327
2021-07-23,신화아파트,80025,232000025,코드정보 없음,173767.4918,126.7036209,458417.1691,37.62773025
2021-07-23,신화아파트,80291,232000291,코드정보 없음,173487.094,126.7004474,458338.8838,37.62701687
2021-07-23,신화아파트,80204,232000204,코드정보 없음,173492.725,126.7005135,458276.727,37.62645702
2021-07-23,신흥교통,35501,161000501,중구,166400.825,126.6211328,437434.6948,37.43844349
2021-07-23,신흥교통입구,35841,161000841,중구,,0,,0
2021-07-23,신흥동주민자치센터,35789,161000789,중구,,0,,0
2021-07-23,신흥동주민자치센터,35799,161000799,중구,,0,,0
2021-07-23,신흥시장,35145,161000145,중구,167700.8811,126.6356909,440436.3754,37.46553462
2021-07-23,신흥시장,57002,212000038,코드정보 없음,179596.859,126.7700046,445945.7607,37.51551354
2021-07-23,신흥시장,57004,212000037,코드정보 없음,179619.8642,126.7702638,445981.0492,37.51583199
2021-07-23,신흥시장,35146,161000146,중구,167663.5689,126.6352687,440448.5475,37.46564298
2021-07-23,신흥시장후문,35812,161000812,중구,,0,,0
2021-07-23,신흥시장후문,35813,161000813,중구,,0,,0
2021-07-23,신흥주민지원센터,57013,212000171,코드정보 없음,179899.2461,126.773411,446453.784,37.52009743
2021-07-23,신흥주민지원센터,57014,212000164,코드정보 없음,179924.1352,126.7736918,446480.6331,37.52033988
2021-07-23,신흥초등학교,35156,161000156,중구,167164.4324,126.629608,440867.4817,37.4693999
2021-07-23,실내게이트볼장(신현중학교),42204,168000204,서구,170195.0208,126.6636483,446230.1424,37.51781946
2021-07-23,실미도조개구이,35299,161000299,중구,145625.1928,126.3863598,437802.8608,37.440772
2021-07-23,실미삼거리,35741,161000741,중구,148026.0508,126.4137776,433689.5286,37.40385047
2021-07-23,실미삼거리,35740,161000740,중구,148035.4001,126.4138828,433695.7615,37.40390715
2021-07-23,실미해수욕장,35742,161000742,중구,147164.5818,126.4040564,433577.2806,37.40279039
2021-07-23,심곡극동아파트,42272,168000272,서구,170980.998,126.6724364,448818.8031,37.54116786
2021-07-23,심곡극동아파트,42273,168000273,서구,170990.8722,126.6725461,448868.3747,37.5416148
2021-07-23,심곡동광명아파트,89153,168001153,서구,170739.5019,126.6697019,448869.1309,37.54161365
2021-07-23,심곡동광명아파트,89154,168001154,서구,170757.0801,126.6699013,448856.3467,37.54149903
2021-07-23,심곡동양파라곤,56025,211000025,코드정보 없음,180101.5648,126.7758007,442727.0434,37.48652422
2021-07-23,심곡어린이도서관,89223,168001223,서구,171029.973,126.6729859,448936.5741,37.54223049
2021-07-23,심곡어린이도서관,42946,168000946,서구,171025.1011,126.67293,448955.9196,37.54240464
2021-07-23,심곡천(심곡3교),89381,168001381,서구,,0,,0
2021-07-23,심곡천(심곡3교),89382,168001382,서구,,0,,0
2021-07-23,심곡천봉수교,42875,168001006,서구,169980.8533,126.6611713,447562.4275,37.52981612
2021-07-23,심곡천봉수교,42951,168000951,서구,169992.6922,126.6613041,447589.786,37.530063
2021-07-23,심곡초등학교,42292,168000292,서구,171828.4267,126.6820031,449387.443,37.54631751
2021-07-23,심곡초등학교(국제성모병원),42288,168000288,서구,171802.1575,126.6817186,449055.8334,37.54332897
2021-07-23,심곡초등학교(국제성모병원),42290,168000290,서구,171822.1964,126.6819451,449061.5104,37.54338074
2021-07-23,심팩이엔지,89387,168001387,서구,,0,,0
2021-07-23,십리포제2주차장,44110,170000110,옹진군,,0,,0
2021-07-23,십리포해수욕장,44088,170000088,옹진군,,0,,0
2021-07-23,십번,38537,164000537,연수구,173370.98,126.6999106,436905.69,37.43390438
2021-07-23,십정1동행정복지센터,40036,166000036,부평구,173050.8778,126.6961307,441361.7543,37.47404392
2021-07-23,십정1동행정복지센터,40038,166000038,부평구,173046.5779,126.6960818,441370.2544,37.47412038
2021-07-23,십정2동행정복지센터,40056,166000056,부평구,174195.5715,126.7090715,441355.5557,37.47402081
2021-07-23,십정고개,40050,166000050,부평구,173019.3868,126.6957648,441630.6409,37.47646564
2021-07-23,십정고개,40049,166000049,부평구,173005.2911,126.6956064,441605.6682,37.47624023
2021-07-23,십정공원,40040,166000040,부평구,172822.6128,126.6935314,441869.9925,37.4786164
2021-07-23,십정동차고지,40913,166000913,부평구,,0,,0
2021-07-23,십정사거리,40029,166000029,부평구,172698.6018,126.6921472,441392.1633,37.47430755
2021-07-23,십정사거리,40033,166000033,부평구,172682.563,126.6919645,441428.1228,37.47463106
2021-07-23,십정시장,40030,166000030,부평구,173088.6853,126.6965622,441250.128,37.47303929
2021-07-23,십정시장,40028,166000028,부평구,173075.3762,126.6964121,441239.3531,37.47294182
2021-07-23,십정시장입구,40008,166000008,부평구,172876.1477,126.6941674,441036.0867,37.47110457
2021-07-23,십정시장입구,40007,166000007,부평구,172990.4029,126.695461,440981.6611,37.47061755
